account_id,customer_id,account_type,balance,currency,status,opened_date
109147,5231,Savings,34780.87,NGN,Active,2021-01-27
109148,7436,Savings,4004388.72,NGN,Dormant,2017-05-25
109149,2525,Current,58119.66,NGN,Active,2013-02-15
109150,3732,Current,244345.83,NGN,Active,2019-05-28
109151,6531,Savings,1056254.04,NGN,Active,2019-06-07
109152,3408,Current,41634.42,NGN,Active,2013-11-26
109153,3655,Savings,426627.05,NGN,Active,2011-04-26
109154,1265,Savings,29931.81,NGN,Active,2016-05-29
109155,4324,Fixed,67329.96,NGN,Active,2014-08-20
109156,1686,Savings,301778.19,NGN,Active,2015-10-31
109157,9167,Savings,120572.5,NGN,Closed,2012-12-11
109158,4169,Savings,806106.3,NGN,Active,2023-02-15
109159,1553,Savings,187466.42,NGN,Dormant,2013-09-15
109160,4319,Savings,288686.45,NGN,Active,2014-02-12
109161,5646,Fixed,76203.3,NGN,Closed,2011-10-19
109162,485,Savings,51927.72,NGN,Active,2023-09-02
109163,5805,Savings,45635.82,NGN,Active,2016-06-30
109164,6410,Current,58195.25,NGN,Closed,2020-06-30
109165,9174,Savings,75777.6,NGN,Active,2020-05-06
109166,6360,Current,581176.46,NGN,Active,2010-08-09
109167,9911,Savings,253657.99,NGN,Active,2023-08-27
109168,6898,Fixed,39914.51,NGN,Dormant,2013-04-11
109169,7350,Savings,103460.61,NGN,Active,2016-01-15
109170,5249,Current,157409.35,NGN,Dormant,2017-03-16
109171,2613,Current,4101229.25,NGN,Active,2010-05-11
109172,5984,Savings,164297.87,NGN,Active,2020-09-17
109173,3792,Current,268066.73,NGN,Active,2018-08-03
109174,8275,Current,54633.18,NGN,Active,2013-11-23
109175,3097,Fixed,359587.81,NGN,Active,2010-12-24
109176,7601,Fixed,743031.84,NGN,Active,2013-09-11
109177,5194,Savings,137874.24,NGN,Active,2010-02-04
109178,5764,Savings,320310.52,NGN,Closed,2022-09-09
109179,9880,Fixed,306516.76,NGN,Dormant,2023-07-12
109180,2478,Savings,175676.37,NGN,Active,2023-08-29
109181,1990,Current,673379.92,NGN,Dormant,2024-12-21
109182,6009,Savings,67605.31,NGN,Active,2012-04-05
109183,9612,Current,62355.44,NGN,Dormant,2018-07-06
109184,9044,Current,163553.5,NGN,Active,2011-03-18
109185,8652,Current,107939.53,NGN,Active,2022-05-22
109186,7486,Fixed,6616.79,NGN,Closed,2010-05-20
109187,9804,Savings,72804.32,NGN,Active,2020-10-19
109188,5562,Savings,15629.58,NGN,Dormant,2020-05-08
109189,6310,Savings,114386.43,NGN,Dormant,2014-09-29
109190,5572,Fixed,356666.79,NGN,Active,2015-10-08
109191,6289,Fixed,172742.12,NGN,Active,2024-12-18
109192,2515,Fixed,188485.0,NGN,Active,2019-08-06
109193,3755,Fixed,137157.41,NGN,Active,2016-04-25
109194,7205,Current,205427.85,NGN,Active,2019-06-11
109195,4508,Fixed,3639750.15,NGN,Closed,2017-09-22
109196,8578,Savings,110486.71,NGN,Active,2011-11-26
109197,3494,Savings,160398.77,NGN,Closed,2016-02-20
109198,4134,Current,62881.91,NGN,Active,2023-03-08
109199,7386,Current,20049.1,NGN,Active,2017-05-13
109200,3115,Current,217964.07,NGN,Closed,2023-05-27
109201,2166,Current,565190.7,NGN,Active,2010-06-20
109202,2654,Savings,2088698.75,NGN,Active,2011-08-10
109203,9540,Fixed,132415.93,NGN,Active,2011-08-17
109204,198,Current,122382.14,NGN,Active,2017-04-16
109205,9698,Savings,455472.41,NGN,Active,2019-08-12
109206,6395,Savings,1070261.61,NGN,Active,2016-06-26
109207,9209,Savings,41802.03,NGN,Active,2021-12-25
109208,2516,Savings,338073.16,NGN,Dormant,2018-04-30
109209,9024,Current,1215467.99,NGN,Active,2018-03-30
109210,9765,Fixed,123766.49,NGN,Dormant,2016-05-31
109211,7671,Savings,45525.96,NGN,Active,2016-01-26
109212,8296,Savings,386052.98,NGN,Active,2022-03-21
109213,2033,Savings,37046.27,NGN,Dormant,2015-11-13
109214,1258,Current,602810.61,NGN,Dormant,2013-04-16
109215,6217,Current,1453869.14,NGN,Closed,2024-03-04
109216,5282,Savings,93889.38,NGN,Closed,2017-05-09
109217,5019,Savings,1008363.75,NGN,Active,2013-11-27
109218,337,Current,325917.85,NGN,Active,2012-03-26
109219,5609,Savings,747551.13,NGN,Active,2019-03-10
109220,4293,Savings,79629.38,NGN,Active,2015-05-09
109221,995,Savings,323110.89,NGN,Dormant,2015-01-25
109222,100,Fixed,212437.35,NGN,Active,2017-06-16
109223,2111,Savings,68584.0,NGN,Dormant,2022-12-27
109224,9550,Savings,110511.18,NGN,Active,2020-03-01
109225,1021,Fixed,306732.2,NGN,Active,2018-12-07
109226,3778,Savings,47220.35,NGN,Active,2015-05-09
109227,2332,Current,43408.25,NGN,Active,2014-10-06
109228,9935,Savings,39943.13,NGN,Active,2012-10-29
109229,876,Current,69337.47,NGN,Active,2022-06-29
109230,8174,Savings,222997.53,NGN,Dormant,2015-11-11
109231,7306,Current,93228.14,NGN,Active,2010-05-14
109232,8611,Savings,663618.44,NGN,Active,2018-11-15
109233,5890,Current,33242.3,NGN,Active,2014-04-09
109234,991,Current,286189.84,NGN,Active,2014-07-22
109235,2475,Fixed,108699.4,NGN,Dormant,2013-02-08
109236,8876,Savings,145037.97,NGN,Closed,2020-09-30
109237,43,Current,345522.27,NGN,Active,2018-06-03
109238,2036,Fixed,8973.81,NGN,Active,2014-01-19
109239,3380,Savings,15498.4,NGN,Active,2014-06-01
109240,9838,Savings,151913.88,NGN,Active,2024-06-14
109241,4243,Current,127421.55,NGN,Dormant,2019-12-02
109242,4913,Savings,33828.67,NGN,Active,2019-03-07
109243,2429,Savings,1477269.87,NGN,Active,2021-08-22
109244,9967,Savings,45503.59,NGN,Dormant,2017-03-21
109245,9919,Fixed,90623.65,NGN,Active,2022-09-06
109246,3188,Savings,576654.95,NGN,Active,2023-12-20
109247,9681,Savings,77451.11,NGN,Active,2023-10-31
109248,3741,Savings,62653.01,NGN,Active,2018-06-14
109249,844,Current,249689.23,NGN,Active,2024-12-13
109250,3279,Savings,71867.89,NGN,Active,2011-07-20
109251,1077,Savings,251282.23,NGN,Active,2022-11-09
109252,7266,Fixed,286182.06,NGN,Active,2017-03-23
109253,6069,Savings,247010.66,NGN,Active,2024-01-12
109254,6801,Current,595328.28,NGN,Active,2012-11-28
109255,6901,Savings,106463.16,NGN,Active,2022-10-28
109256,2296,Savings,93483.47,NGN,Dormant,2011-01-20
109257,9706,Fixed,148140.89,NGN,Active,2023-01-08
109258,2898,Fixed,7239.24,NGN,Active,2015-11-10
109259,3928,Current,205880.51,NGN,Dormant,2024-01-25
109260,7500,Fixed,113254.75,NGN,Dormant,2022-09-05
109261,3108,Current,247880.44,NGN,Closed,2018-09-13
109262,7365,Savings,60721.14,NGN,Active,2016-09-15
109263,2232,Fixed,714836.84,NGN,Active,2022-06-18
109264,8259,Savings,129503.88,NGN,Active,2021-01-04
109265,2081,Current,408038.18,NGN,Closed,2019-08-08
109266,5287,Savings,93130.58,NGN,Active,2023-06-25
109267,6842,Savings,271946.34,NGN,Active,2018-09-23
109268,9740,Current,29415.4,NGN,Active,2016-09-21
109269,1269,Fixed,14527.89,NGN,Active,2021-05-08
109270,9702,Savings,129623.68,NGN,Active,2017-03-28
109271,4692,Savings,159191.4,NGN,Closed,2011-11-28
109272,9041,Current,146414.43,NGN,Dormant,2020-12-29
109273,8136,Savings,118406.34,NGN,Dormant,2011-02-09
109274,6763,Savings,104638.13,NGN,Active,2013-09-30
109275,7693,Savings,342114.65,NGN,Dormant,2012-08-24
109276,1875,Savings,1158090.23,NGN,Active,2023-10-03
109277,602,Current,2802862.87,NGN,Dormant,2018-04-19
109278,6260,Savings,542503.45,NGN,Dormant,2010-04-25
109279,7045,Current,13142.28,NGN,Active,2012-12-06
109280,4781,Savings,517094.33,NGN,Active,2022-05-19
109281,7513,Fixed,509903.6,NGN,Active,2012-09-29
109282,9605,Savings,145679.96,NGN,Dormant,2010-04-01
109283,2583,Savings,451332.99,NGN,Active,2017-01-08
109284,96,Savings,241875.4,NGN,Dormant,2022-07-03
109285,4221,Savings,160137.55,NGN,Active,2013-01-30
109286,8426,Savings,215038.32,NGN,Dormant,2019-03-03
109287,4678,Savings,88476.58,NGN,Active,2019-01-10
109288,6775,Savings,21509.68,NGN,Dormant,2018-12-17
109289,8214,Current,20636.72,NGN,Active,2014-12-22
109290,2809,Savings,446263.15,NGN,Active,2018-02-16
109291,1236,Savings,52659.76,NGN,Active,2012-03-24
109292,8188,Current,30258.72,NGN,Active,2012-04-30
109293,2523,Current,29588.4,NGN,Active,2022-02-02
109294,7351,Savings,96406.41,NGN,Active,2014-01-11
109295,8610,Savings,862391.5,NGN,Active,2023-05-30
109296,553,Savings,138739.45,NGN,Active,2013-05-04
109297,2588,Savings,33717.14,NGN,Dormant,2010-11-29
109298,7967,Fixed,830590.57,NGN,Active,2010-11-19
109299,7701,Current,233108.5,NGN,Closed,2024-03-04
109300,5194,Current,111171.78,NGN,Active,2021-05-27
109301,8228,Current,277618.03,NGN,Active,2011-06-06
109302,6093,Savings,164858.29,NGN,Dormant,2010-05-04
109303,4066,Savings,73932.95,NGN,Active,2024-09-27
109304,8723,Fixed,89196.81,NGN,Active,2015-06-07
109305,3090,Savings,41749.93,NGN,Active,2016-05-08
109306,6228,Savings,97081.87,NGN,Active,2012-04-19
109307,4801,Savings,452880.08,NGN,Active,2011-10-06
109308,918,Savings,439437.08,NGN,Active,2011-12-29
109309,7890,Savings,134122.18,NGN,Active,2021-04-18
109310,6538,Savings,135750.31,NGN,Active,2023-10-03
109311,2068,Savings,52217.09,NGN,Dormant,2018-10-30
109312,9212,Savings,251596.84,NGN,Active,2019-09-08
109313,9533,Savings,35538.74,NGN,Active,2022-07-11
109314,2405,Savings,406332.66,NGN,Dormant,2010-02-18
109315,7318,Savings,257958.0,NGN,Active,2018-10-07
109316,8964,Savings,121578.34,NGN,Active,2014-06-22
109317,2874,Fixed,262762.63,NGN,Active,2017-07-10
109318,7708,Current,111823.66,NGN,Active,2019-10-24
109319,5481,Current,200297.4,NGN,Active,2014-02-27
109320,717,Current,206146.04,NGN,Active,2023-04-24
109321,9273,Fixed,587287.37,NGN,Active,2023-11-07
109322,4160,Fixed,278834.93,NGN,Active,2016-11-21
109323,6430,Current,515817.1,NGN,Active,2014-12-28
109324,6486,Current,250812.24,NGN,Active,2021-02-03
109325,2557,Savings,152804.12,NGN,Active,2020-05-05
109326,1458,Savings,286724.25,NGN,Active,2020-02-25
109327,7606,Savings,237855.35,NGN,Dormant,2015-05-22
109328,6679,Current,109388.17,NGN,Active,2020-06-12
109329,3602,Savings,34599.34,NGN,Active,2024-12-08
109330,3838,Current,91632.42,NGN,Active,2010-04-02
109331,8273,Savings,90888.57,NGN,Active,2017-01-20
109332,2429,Savings,299768.24,NGN,Active,2020-11-30
109333,6838,Savings,151511.16,NGN,Active,2020-05-10
109334,8031,Current,66583.92,NGN,Active,2013-01-10
109335,3996,Savings,135799.0,NGN,Closed,2015-09-17
109336,2696,Savings,114383.04,NGN,Active,2019-09-16
109337,4512,Current,59236.33,NGN,Active,2016-06-21
109338,7030,Current,817340.99,NGN,Active,2012-01-14
109339,3880,Savings,132612.2,NGN,Active,2015-10-05
109340,3763,Savings,68119.55,NGN,Dormant,2023-01-16
109341,223,Current,26148.08,NGN,Active,2016-08-11
109342,6340,Current,179191.85,NGN,Active,2023-10-21
109343,1015,Savings,287768.9,NGN,Active,2019-09-16
109344,1019,Savings,79476.62,NGN,Active,2011-05-05
109345,2297,Fixed,189912.27,NGN,Active,2024-11-01
109346,8418,Fixed,48995.42,NGN,Active,2012-11-24
109347,5774,Savings,126466.01,NGN,Active,2018-06-07
109348,4583,Savings,536681.01,NGN,Active,2025-01-14
109349,5270,Savings,125889.8,NGN,Active,2024-07-08
109350,3948,Current,80121.01,NGN,Active,2011-02-05
109351,6354,Savings,712407.37,NGN,Active,2015-08-31
109352,4412,Savings,202321.55,NGN,Active,2016-11-27
109353,9779,Savings,93581.27,NGN,Active,2015-06-29
109354,4496,Current,62809.54,NGN,Active,2016-02-21
109355,9708,Savings,45992.55,NGN,Active,2010-01-31
109356,5248,Savings,260266.28,NGN,Active,2012-12-03
109357,8070,Current,378402.84,NGN,Active,2013-01-06
109358,769,Current,162774.65,NGN,Dormant,2024-05-08
109359,9228,Current,130840.53,NGN,Active,2019-03-31
109360,8216,Savings,310865.61,NGN,Active,2018-10-30
109361,2174,Current,34208.41,NGN,Active,2014-05-20
109362,5291,Current,176925.21,NGN,Active,2020-02-21
109363,3293,Fixed,165866.98,NGN,Closed,2019-01-01
109364,6112,Savings,256813.74,NGN,Closed,2010-02-11
109365,7225,Savings,275628.81,NGN,Dormant,2022-02-28
109366,5781,Fixed,103905.26,NGN,Active,2013-02-04
109367,2081,Savings,1251507.37,NGN,Dormant,2014-06-15
109368,9377,Current,49359.94,NGN,Closed,2018-01-12
109369,6044,Fixed,96359.87,NGN,Closed,2013-12-06
109370,5228,Current,418253.41,NGN,Closed,2022-02-13
109371,7140,Current,80950.07,NGN,Active,2013-01-22
109372,2113,Savings,183979.17,NGN,Active,2019-04-06
109373,3148,Savings,90604.17,NGN,Active,2015-08-23
109374,6049,Current,105828.1,NGN,Active,2022-11-15
109375,3948,Current,39186.75,NGN,Dormant,2010-05-17
109376,5573,Savings,375808.78,NGN,Active,2024-02-19
109377,6052,Savings,385114.6,NGN,Active,2023-02-05
109378,9142,Savings,383655.77,NGN,Active,2023-06-14
109379,4530,Current,101496.47,NGN,Active,2017-10-25
109380,8818,Savings,234536.63,NGN,Active,2022-08-13
109381,7476,Savings,1461028.27,NGN,Active,2019-02-14
109382,405,Savings,223952.2,NGN,Active,2015-08-23
109383,5756,Current,45623.53,NGN,Active,2012-12-03
109384,8335,Savings,63613.86,NGN,Closed,2010-02-22
109385,3721,Savings,60396.96,NGN,Closed,2021-03-29
109386,2807,Savings,695912.06,NGN,Active,2013-05-02
109387,288,Current,251132.58,NGN,Active,2017-07-25
109388,4168,Savings,28813.35,NGN,Closed,2017-03-16
109389,1819,Savings,682298.17,NGN,Active,2019-09-06
109390,4650,Savings,303559.14,NGN,Dormant,2022-01-16
109391,5384,Savings,197176.36,NGN,Active,2021-03-28
109392,8971,Current,863706.89,NGN,Closed,2014-02-26
109393,1941,Savings,126506.98,NGN,Active,2012-03-24
109394,1068,Fixed,728054.93,NGN,Active,2021-12-27
109395,990,Current,14321.17,NGN,Active,2013-02-21
109396,8481,Current,72671.93,NGN,Active,2015-01-17
109397,7747,Savings,388855.7,NGN,Active,2023-11-26
109398,6144,Savings,1030983.69,NGN,Active,2013-09-04
109399,3108,Current,42635.29,NGN,Active,2012-02-06
109400,4634,Savings,102755.64,NGN,Active,2010-06-15
109401,7462,Savings,195405.2,NGN,Active,2024-03-07
109402,5220,Savings,57910.71,NGN,Active,2013-05-06
109403,1175,Savings,121834.62,NGN,Active,2013-12-12
109404,9352,Savings,927920.0,NGN,Active,2014-10-01
109405,9998,Savings,52337.92,NGN,Dormant,2012-12-11
109406,3538,Savings,124939.74,NGN,Active,2015-04-14
109407,7592,Current,219759.07,NGN,Active,2014-05-15
109408,7781,Current,271572.9,NGN,Active,2018-07-03
109409,1689,Savings,62867.53,NGN,Closed,2019-11-21
109410,6553,Current,133769.65,NGN,Active,2018-01-29
109411,644,Fixed,118322.92,NGN,Active,2013-05-09
109412,4347,Current,227292.97,NGN,Active,2022-10-09
109413,5844,Current,44632.46,NGN,Active,2020-09-26
109414,8045,Savings,659051.17,NGN,Dormant,2021-07-24
109415,4975,Fixed,216175.45,NGN,Closed,2013-04-16
109416,2620,Savings,526402.14,NGN,Active,2011-02-02
109417,9815,Current,86822.43,NGN,Active,2022-10-26
109418,555,Savings,42522.23,NGN,Active,2017-01-01
109419,6070,Savings,56954.3,NGN,Active,2014-08-27
109420,1844,Savings,351771.72,NGN,Active,2017-07-02
109421,533,Savings,100220.56,NGN,Active,2024-09-09
109422,7832,Current,27396.84,NGN,Active,2011-11-20
109423,3493,Fixed,198499.96,NGN,Dormant,2021-01-10
109424,634,Savings,114363.14,NGN,Active,2023-05-14
109425,9170,Current,117610.95,NGN,Active,2012-11-20
109426,5804,Current,24804.01,NGN,Active,2017-08-27
109427,3283,Savings,30949.46,NGN,Active,2021-05-18
109428,2181,Fixed,89072.18,NGN,Active,2023-09-15
109429,957,Savings,58671.71,NGN,Active,2010-10-28
109430,1324,Fixed,87004.45,NGN,Dormant,2014-08-31
109431,8411,Fixed,406673.26,NGN,Active,2014-03-11
109432,3057,Savings,50486.63,NGN,Active,2021-06-15
109433,9550,Current,60097.3,NGN,Active,2016-02-16
109434,4483,Current,91142.14,NGN,Active,2017-08-12
109435,2719,Current,56405.29,NGN,Active,2023-07-04
109436,3373,Savings,128419.74,NGN,Active,2015-10-20
109437,4210,Current,504040.77,NGN,Active,2015-07-27
109438,3658,Current,118629.21,NGN,Active,2011-04-10
109439,2871,Savings,216216.88,NGN,Active,2023-08-31
109440,8252,Savings,12667.02,NGN,Active,2017-05-12
109441,927,Current,178027.3,NGN,Dormant,2023-10-03
109442,3838,Savings,825213.46,NGN,Active,2017-07-17
109443,4851,Fixed,181332.67,NGN,Dormant,2021-07-25
109444,6259,Savings,187404.39,NGN,Active,2021-11-09
109445,8487,Current,222815.8,NGN,Active,2015-07-19
109446,9596,Savings,913289.69,NGN,Dormant,2022-04-22
109447,616,Fixed,721549.75,NGN,Closed,2019-08-13
109448,1584,Current,52883.57,NGN,Dormant,2019-09-30
109449,9243,Savings,611026.95,NGN,Active,2017-01-25
109450,3856,Current,739462.99,NGN,Closed,2017-06-30
109451,3508,Savings,24806.22,NGN,Closed,2012-01-02
109452,5353,Savings,167498.34,NGN,Dormant,2017-11-16
109453,4350,Savings,290136.0,NGN,Active,2015-05-19
109454,5485,Savings,7477.02,NGN,Active,2023-05-07
109455,5508,Fixed,77002.97,NGN,Active,2019-11-06
109456,8539,Savings,74061.26,NGN,Active,2011-03-26
109457,5257,Savings,80047.94,NGN,Dormant,2017-06-25
109458,3225,Savings,513546.36,NGN,Active,2020-08-08
109459,2106,Fixed,152938.28,NGN,Active,2024-08-17
109460,220,Savings,258669.67,NGN,Active,2011-04-03
109461,5138,Savings,179583.03,NGN,Active,2019-02-28
109462,1201,Current,2458163.8,NGN,Active,2010-08-11
109463,5676,Fixed,487020.79,NGN,Active,2017-03-08
109464,5614,Current,159639.54,NGN,Dormant,2024-09-26
109465,4582,Current,121731.88,NGN,Active,2021-03-02
109466,5835,Savings,75645.03,NGN,Active,2022-01-26
109467,9166,Current,55796.48,NGN,Active,2013-02-22
109468,6054,Current,43625.74,NGN,Active,2017-02-21
109469,705,Current,479382.84,NGN,Active,2020-11-11
109470,4945,Savings,60809.13,NGN,Active,2015-08-31
109471,4049,Savings,329798.69,NGN,Active,2017-09-28
109472,3562,Savings,93538.04,NGN,Active,2020-03-22
109473,9953,Current,71239.24,NGN,Active,2014-03-25
109474,6402,Current,113177.54,NGN,Active,2020-06-07
109475,2930,Savings,1168350.4,NGN,Active,2024-07-28
109476,2452,Savings,4599464.99,NGN,Active,2023-03-07
109477,1248,Fixed,108755.23,NGN,Active,2024-01-01
109478,771,Savings,98322.0,NGN,Active,2022-08-05
109479,2596,Current,465334.25,NGN,Active,2021-08-25
109480,4357,Savings,192521.85,NGN,Active,2017-05-14
109481,5891,Current,79329.21,NGN,Active,2024-09-08
109482,3428,Savings,279249.28,NGN,Active,2019-03-25
109483,2374,Current,378613.86,NGN,Active,2014-02-16
109484,8064,Current,124989.07,NGN,Closed,2017-06-28
109485,3375,Current,128892.23,NGN,Closed,2021-04-11
109486,8,Savings,1073543.12,NGN,Dormant,2018-03-24
109487,4710,Current,65977.13,NGN,Dormant,2020-01-18
109488,6769,Savings,89855.83,NGN,Active,2012-03-24
109489,6352,Fixed,97851.46,NGN,Active,2017-09-10
109490,8142,Savings,1054903.78,NGN,Active,2022-06-02
109491,1069,Current,18502.42,NGN,Active,2016-07-26
109492,8714,Savings,402178.34,NGN,Active,2015-08-24
109493,6486,Savings,157558.39,NGN,Active,2018-04-26
109494,5865,Savings,1196413.92,NGN,Closed,2015-09-27
109495,5599,Savings,240672.41,NGN,Closed,2015-01-11
109496,5463,Savings,15267.38,NGN,Active,2023-10-24
109497,6313,Savings,958032.86,NGN,Active,2014-04-04
109498,2316,Savings,125541.25,NGN,Active,2022-09-29
109499,8941,Savings,17244.43,NGN,Active,2022-12-19
109500,9084,Savings,104196.31,NGN,Closed,2013-11-03
109501,8792,Savings,169348.31,NGN,Dormant,2018-08-01
109502,3801,Current,51325.08,NGN,Active,2015-05-24
109503,3896,Current,30195.99,NGN,Dormant,2016-09-22
109504,3426,Savings,225539.53,NGN,Active,2022-01-08
109505,6216,Current,41431.62,NGN,Active,2021-03-31
109506,2681,Current,52651.52,NGN,Active,2016-07-05
109507,7340,Savings,724379.3,NGN,Active,2014-02-14
109508,4323,Current,113140.93,NGN,Active,2014-10-19
109509,4703,Current,42662.58,NGN,Active,2019-05-30
109510,3249,Savings,60770.47,NGN,Active,2012-07-07
109511,8294,Savings,248905.42,NGN,Dormant,2021-01-25
109512,9572,Savings,258877.86,NGN,Active,2023-08-01
109513,4039,Savings,338501.68,NGN,Active,2016-08-01
109514,9343,Current,394235.88,NGN,Active,2024-12-13
109515,9610,Current,234890.68,NGN,Active,2021-10-19
109516,260,Savings,317687.51,NGN,Active,2022-04-24
109517,277,Savings,96454.26,NGN,Active,2016-08-21
109518,9002,Savings,47590.95,NGN,Active,2018-05-10
109519,4692,Savings,724878.56,NGN,Active,2015-08-07
109520,4561,Savings,428600.32,NGN,Active,2012-03-21
109521,7540,Savings,119422.22,NGN,Active,2024-05-03
109522,3327,Savings,78370.04,NGN,Active,2019-12-12
109523,2935,Savings,2012228.89,NGN,Active,2015-07-24
109524,3359,Savings,60178.43,NGN,Active,2019-08-01
109525,7730,Current,208971.4,NGN,Dormant,2015-07-24
109526,8546,Fixed,77865.23,NGN,Active,2011-11-28
109527,2160,Current,103537.7,NGN,Active,2011-06-10
109528,2764,Current,71306.7,NGN,Dormant,2019-10-31
109529,3277,Current,15053.88,NGN,Dormant,2011-01-10
109530,6210,Savings,249990.74,NGN,Active,2013-05-31
109531,461,Savings,335194.42,NGN,Active,2018-02-03
109532,8738,Savings,78347.78,NGN,Active,2020-11-13
109533,5594,Savings,2861704.39,NGN,Active,2018-08-10
109534,4806,Savings,222266.13,NGN,Active,2010-01-16
109535,4140,Savings,195634.22,NGN,Active,2014-11-19
109536,7841,Savings,249108.95,NGN,Dormant,2023-01-13
109537,1359,Current,84772.73,NGN,Active,2020-11-14
109538,5468,Savings,55527.42,NGN,Active,2018-04-26
109539,3557,Savings,70440.24,NGN,Dormant,2011-01-05
109540,9478,Current,89357.72,NGN,Active,2013-04-11
109541,9742,Savings,301555.99,NGN,Active,2011-11-21
109542,8149,Savings,107411.86,NGN,Active,2013-05-19
109543,8197,Savings,321451.63,NGN,Active,2020-03-05
109544,1211,Current,40629.48,NGN,Active,2016-05-25
109545,9141,Savings,80119.47,NGN,Active,2013-05-01
109546,6395,Current,74345.39,NGN,Dormant,2012-11-21
109547,7544,Savings,2443.66,NGN,Active,2012-03-07
109548,4165,Savings,98344.9,NGN,Active,2019-05-23
109549,8184,Savings,51980.99,NGN,Active,2023-05-19
109550,5369,Savings,269097.48,NGN,Active,2023-09-13
109551,232,Current,364352.73,NGN,Dormant,2016-12-05
109552,3535,Savings,34881.55,NGN,Active,2011-04-02
109553,1647,Savings,124245.06,NGN,Active,2012-06-25
109554,793,Savings,39827.33,NGN,Active,2023-02-25
109555,5256,Fixed,232567.4,NGN,Active,2019-11-14
109556,9806,Savings,76440.21,NGN,Active,2010-01-06
109557,2791,Current,90449.59,NGN,Active,2024-12-15
109558,4863,Savings,128223.08,NGN,Active,2020-02-04
109559,9888,Current,222906.53,NGN,Active,2019-04-22
109560,6623,Current,172924.83,NGN,Active,2010-04-19
109561,8279,Savings,250827.9,NGN,Active,2012-02-22
109562,2028,Fixed,358845.19,NGN,Active,2019-02-19
109563,7681,Current,140586.36,NGN,Active,2019-06-29
109564,2447,Fixed,52096.18,NGN,Active,2024-01-24
109565,6890,Current,27961.2,NGN,Active,2022-02-11
109566,5702,Current,70324.96,NGN,Active,2014-12-31
109567,1424,Current,208424.08,NGN,Active,2019-03-28
109568,6508,Savings,35546.88,NGN,Active,2019-05-15
109569,81,Savings,530281.14,NGN,Active,2011-04-15
109570,8264,Savings,51227.12,NGN,Active,2014-10-20
109571,1081,Savings,143745.86,NGN,Active,2014-12-27
109572,2555,Fixed,825676.03,NGN,Closed,2022-12-31
109573,9874,Savings,133189.75,NGN,Active,2010-04-10
109574,5549,Savings,48957.35,NGN,Active,2013-07-10
109575,720,Savings,10289.04,NGN,Active,2012-06-04
109576,9819,Current,254426.42,NGN,Active,2018-03-13
109577,6765,Current,228938.76,NGN,Dormant,2024-01-08
109578,3355,Current,306721.44,NGN,Active,2022-10-30
109579,5580,Current,184314.67,NGN,Active,2023-06-14
109580,265,Savings,90207.65,NGN,Active,2018-12-10
109581,8461,Fixed,68527.85,NGN,Active,2023-01-14
109582,9133,Savings,170398.74,NGN,Active,2012-07-09
109583,264,Savings,483574.99,NGN,Dormant,2011-12-20
109584,3698,Current,6276.86,NGN,Active,2023-09-30
109585,6968,Savings,457055.96,NGN,Active,2011-05-20
109586,3803,Current,118237.66,NGN,Active,2021-09-02
109587,9825,Savings,135404.7,NGN,Active,2014-11-11
109588,4103,Savings,349676.41,NGN,Active,2024-08-16
109589,399,Savings,134881.35,NGN,Active,2014-11-10
109590,8376,Current,208641.06,NGN,Active,2010-11-13
109591,7252,Savings,26976.54,NGN,Active,2022-04-17
109592,6584,Savings,119950.79,NGN,Active,2016-12-12
109593,2853,Current,284089.95,NGN,Dormant,2017-01-13
109594,3648,Current,105787.67,NGN,Active,2019-02-03
109595,5710,Savings,113006.41,NGN,Active,2019-05-07
109596,2409,Savings,194940.68,NGN,Active,2022-06-26
109597,8303,Current,261505.29,NGN,Dormant,2012-02-05
109598,5462,Savings,867894.49,NGN,Active,2021-11-25
109599,4404,Fixed,263949.68,NGN,Active,2015-01-17
109600,4173,Savings,719755.91,NGN,Closed,2016-01-28
109601,6890,Savings,146281.83,NGN,Active,2014-06-18
109602,607,Savings,12023.2,NGN,Dormant,2014-04-27
109603,9262,Savings,101629.04,NGN,Closed,2019-12-22
109604,1350,Current,66763.33,NGN,Active,2021-01-08
109605,7627,Current,151849.51,NGN,Dormant,2019-05-24
109606,6359,Savings,114314.26,NGN,Active,2013-07-30
109607,8633,Fixed,217453.9,NGN,Active,2021-09-25
109608,4884,Current,77856.94,NGN,Active,2016-09-01
109609,8772,Savings,206335.31,NGN,Active,2016-12-18
109610,1324,Savings,244430.23,NGN,Active,2020-05-15
109611,1310,Savings,169221.13,NGN,Active,2014-05-07
109612,7577,Current,32544.95,NGN,Active,2023-08-03
109613,2542,Current,435017.78,NGN,Active,2017-05-12
109614,9961,Savings,321806.67,NGN,Dormant,2014-04-01
109615,8718,Current,131868.14,NGN,Dormant,2018-12-30
109616,9830,Fixed,22197.55,NGN,Active,2019-12-08
109617,2199,Current,226890.05,NGN,Active,2014-02-16
109618,6836,Current,91062.54,NGN,Active,2021-04-10
109619,7123,Savings,88921.72,NGN,Active,2020-11-06
109620,1202,Savings,149331.34,NGN,Active,2015-12-19
109621,1569,Fixed,806804.08,NGN,Active,2017-02-10
109622,3028,Current,191306.54,NGN,Active,2025-01-18
109623,9,Current,144101.3,NGN,Active,2022-10-06
109624,5471,Savings,91708.23,NGN,Active,2015-05-14
109625,6920,Current,168419.05,NGN,Active,2024-10-31
